ID,Typ,"Katalogové číslo",Jméno,Publikovaný,"Je zvýrazněný?","Viditelnost v katalogu","Krátký popis",Popis,"Sleva začíná dne","Sleva končí dne","Stav daně","Daňová třída",Skladem?,Sklad,"Práh nízkého skladu","Povoleno objednávání?","Prodávat samostatně?","Hmotnost (kg)","Délka (cm)","Šířka (cm)","Výška (cm)","Povolit zákaznické recenze?","Poznámka k nákupu","Cena po slevě","Běžná cena",Kategorie,Štítky,"Třída dopravy",Obrázky,"Limit stahování","Expirace stahování ve dnech",Nadřazené,"Seskupené produkty","Navyšovací prodej","Doplňkový prodej","Externí URL","Text tlačítka",Pozice,"Název 1 vlastnosti","Hodnota(y) 1 vlastnosti","Vlastnost 1 viditelnost","Vlastnost 1 globální","Název 2 vlastnosti","Hodnota(y) 2 vlastnosti","Vlastnost 2 viditelnost","Vlastnost 2 globální","Název 3 vlastnosti","Hodnota(y) 3 vlastnosti","Vlastnost 3 viditelnost","Vlastnost 3 globální","Název 4 vlastnosti","Hodnota(y) 4 vlastnosti","Vlastnost 4 viditelnost","Vlastnost 4 globální"
401,simple,,EUSTORY,1,0,visible,,"Historická soutěž díky které můžete jet na historický summit v Berlíně.\n\nhttp://www.eustory.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ",1,1,"Typ aktivity",Soutěž,1,1,,,,
402,simple,,"Letní škola rozvojové spolupráce",1,0,visible,,"Týdenní letní škola, která se již tradičně koná v Olomouci. Cílem letní školy je přiblížit účastníkům téma rozvojové spolupráce a humanitární pomoci (české i mezinárodní) prostřednictvím různých aktérů – neziskových organizací, státní správy, soukromých firem či mezinárodních organizací. Programu tvoří praktické workshopy a přednášky hostů – předních odborníků působících v této oblasti. Neziskové organizace pak ve čtvrtečním programu nabídnou účastníkům konkrétní zapojení v jejich činnosti.\n\nhttp://www.development.upol.cz/projekty/letni-skola-rs/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Olomoucký kraj",1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Osobní rozvoj, Studium v ČR",1,1,,,,
403,simple,,Czechitas,1,0,visible,,"Láká tě svět IT? Czechitas vzdělává holky v IT a jako středoškolačka se můžeš účastnit i letních škol. Pokud už jsi na vysoké a píšeš bakalářku v IT tématice, tak jí můžeš přihlásit do soutěže. Nechceš cestovat na kurzy? Můžeš si stáhnout online kurzy třeba o HTML a CSS nebo Pythonu. https://www.czechitas.cz/cs/",,,taxable,,1,,,0,0,,,,,1,,,,"Databáze aktivit",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
404,simple,,"Amnesty International",1,0,visible,,"Zapoj se jako dobrovolník do různých projektů této lidskoprávní organizace<a href=""https://www.amnesty.cz/dobrovolnik"" target=""_blank"" rel=""noopener noreferrer""> Amnesty International</a>.",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
406,simple,,"Elim Opava o.p.s.",1,0,visible,,"Díky této organizaci se můžeš jako dobrovolník zapojit do mnoha aktivit. Spolupracuje s několika organizacemi, kde se můžeš věnovat dětem, seniorům nebo lidem na vozíčku. Pokud nemáš čas pravidelně, můžeš přispět na akcích jednorázovou pomocí. www.dobrovolniciopava.cz",,,taxable,,1,,,0,0,,,,,1,,,,"Databáze aktivit",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
407,simple,,"Centrum sociálních služeb Ostrava, o.p.s.",1,0,visible,,"V centru sociálních služeb je možné absolvovat praxi nebo stáž. www.css-ostrava.cz",,,taxable,,1,,,0,0,,,,,1,,,,"Databáze aktivit",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
408,simple,,"Rodinné a komunitní centrum Chaloupka",1,0,visible,,"Centrum Chaloupka poskytuje aktivity pro pěstounské rodiny, jako je vzdělání, víkendové pobyty pro rodiny, výlety, kulturní a sportovní akce atd. Právě pro děti, které jsou v pěstounské péči, hledají dobrovolníky pro výchovně-vzdělávací aktivity. Požadavky na dobrovolníka: všeobecný přehled, schopnost vysvětlit danou látku, minimální věk 15 let, časová dotace jednou/dvakrát týdně v odpoledních hodinách. brusova@chaloupkaostrava.cz",,,taxable,,1,,,0,0,,,,,1,,,,"Databáze aktivit",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
409,simple,,"Spolek péče o duševní zdraví",1,0,visible,,"Zapoj se jako dobrovolník do volnočasových aktivit, pomoz s administrativou nebo s pořádáním akcí.\n\nhttp://www.pdz.cz/dobrovolnici.html",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Pardubický kraj",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity",Dobrovolnictví,1,1,,,,
410,simple,,"Člověk v tísni",1,0,visible,,"Člověk v tísni nabízí možnost zapojit se jako dobrovolník a doučovat děti ze znevýhodněného prostředí.\n\nhttps://www.clovekvtisni.cz/kariera",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
411,simple,,"Člověk v tísni",1,0,visible,,"Člověk v tísni vypisuje stážistické pozice různých zaměření nejen v pražské pobočce. https://www.clovekvtisni.cz/kariera",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Stáž",1,1,,,,
412,simple,,"Halda z.s.",1,0,visible,,"Organizace, jejiž vedlejším zaměřením je vydávat knihy spojené s životními osudy kladenských osboností a zajímavosti z historie a současnosti města. Pořádá také literární večery, naučné vycházky, vědecké besedy Science Café a stojí za správou webu o historii Kladna. http://www.haldaknih.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Středočeský kraj",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
413,simple,,"ICM Kladno",1,0,visible,,"Poskytuje bezplatnou poradenskou službu pro mladé lidi do 30 let a pracovníkům s mládeží, a to v oblasti vzdělávání, cestování, práce, trávení volného času u nás i v zahraničí. http://www.icm-kladno.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Středočeský kraj",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
414,simple,,"Charita ČR",'-1,0,visible,,"Dobrovolníci pomáhají v domovech pro seniory, nemocnicích nebo hospicích, kde s klienty tráví volný čas rozhovorem, hrou či společnou procházkou. Oblíbená je také práce s dětmi a mládeží od doučování přes pomoc na táborech, výletech a jiných akcích. Jiní se mohou podílet na propagaci či zajištění akcí, případně nabídnout své schopnosti od překladatelství a IT až po řemeslné práce či uměleckou činnost.\n\nhttps://www.charita.cz/podporte-nas/dobrovolnici/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity",Dobrovolnictví,1,1,,,,
415,simple,,Tamjdem,1,0,visible,,"Tamjdem organizuje Víkendovky a dobrovolnické akce na den. Také vysílá na workcampy po České republice. https://www.tamjdem.cz/cs/vikendovky",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
416,simple,,Tamjdem,1,0,visible,,"Přes Tamjdem je možné vyjet na workcampy do celého světa. https://www.tamjdem.cz/cs/workcampy",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Výjezd do zahraničí",1,1,,,,
417,simple,,Tamjdem,1,0,visible,,"Láká tě vedení Víkendovky nebo mezinárodních workcampů? Přes Tamjdem můžeš získat zkušenost jako leader dobrovolnických akcí. A zúčastnit se můžeš i zážitkového vzdělávacího cyklu pro vedoucí.\n\nhttps://www.tamjdem.cz/cs/do-tymu",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
418,simple,,Tandem,1,0,visible,,"Jednotlivce Tandem informuje o možnostech studia v Německu a dalších příležitostech, třeba stážích a projektech.\n\nhttps://www.tandem-org.cz/sekce/jednotlivci/dobrovolnicke-centrum",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity",Dobrovolnictví,1,1,,,,
419,simple,,"Tmelník - místo pro mladé",1,0,visible,,"Tmelník vysílá do zahraničí na výměny mládeže a tréninkové kurzy. https://www.facebook.com/Tmelnik.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
420,simple,,"JIC - Prázdninová škola podnikání",1,0,visible,,"Pět dní intenzivního programu plného zážitků a osobního rozvoje. Pro zájemce, které zajímá svět podnikání.\n\nhttps://www.jic.cz/akce/prazdninova-skola-podnikani-2019/?fbclid=iwar0zjitayxjinch4lm7qrcjkbfsaqyoc93lexnfayccvycys9ztsiyet8b8",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Jihomoravský kraj",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
421,simple,,"Ahoj.info - Evropský sbor solidarity",1,0,visible,,"Ahoj.info každý rok nabízí několik míst pro dobrovolníky v rámci Evropského sboru solidarity v Německu.\n\nhttp://www.ahoj.info/evs-vacancies?fbclid=IwAR1CkMJm36cOVmuDCF3MW8ufV882sc6jiWe6ILUT7YUMXf3TmHDRS_TeMEY",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Výjezd do zahraničí",1,1,,,,
422,simple,,AIESEC,1,0,visible,,"Staň se členem AIESECu a vyzkoušej si, jaké to je jednat s firmami, stážisty, organizovat akce a mnoho dalšího. Třeba tě čeká i vedení vlastního týmu. Na výběr máš z několika oblastí jako například stáže v zahraničí. https://aiesec.cz/clenstvi/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
423,simple,,AIESEC,1,0,visible,,"S AIESEC máš možnost vyjet na dobrovolnickou stáž nehledě na to, zda jsi už na vysoké nebo už ne, jako student můžeš vyjet na stáže ve startupech a jako už absolvent minimálně bakalářského cyklu studia na profesní placenou stáž.\n\nhttps://aiesec.cz/studenti/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Stáž, Výjezd do zahraničí",1,1,,,,
424,simple,,"Hnutí Brontosaurus",1,0,visible,,"Hnutí Brontosaurus pořádá zážitkové a dobrovolnické akce po celé České republice. https://www.brontosaurus.cz/dobrovolnicke-akce",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
425,simple,,"Hnutí Brontosaurus",1,0,visible,,"Sekce vzdělávání mimo organizátorských kurzů, kde je možné dostat certifikát organizátora brontosauřích akcí nebo si udělat kurs pro hlavní vedoucí dětských táborů, pořádá množství vzdělávacích akcí zaměřených na vše od time managementu, bylinkářství, grafiky, zpětné vazby a dalších.\n\nhttps://www.brontosaurus.cz/kurzy-a-prednasky",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
426,simple,,IAESTE,1,0,visible,,"Mezinárodní program stáží IAESTE funguje v rámci více jak 80 členských zemí IAESTE. Jeho cílem je rozvíjet odborné a jazykové znalosti studentů a přispět k budování porozumění mezi národy. Programu stáží se mohou účastnit studenti a čerství absolventi českých univerzit. Pro účast je nutná registrace do systému IAESTE a splnění podmínek programu. Uchazeč si může vybrat z aktuální nabídky stáží po celý rok.\n\nhttps://www.iaeste.cz/zahranicni-staze-pro-studenty",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Výjezd do zahraničí",1,1,,,,
427,simple,,"Česká centra",1,0,visible,,"Česká centra mají za úkol propagovat Českou republiku v zahraničí. To znamená, že mají 24 poboček na třech kontinentech a ty máš možnost se zapojit jako stážista. Z finančního hlediska je skvělé si stáž zajistit jako Erasmus + stáž přes tvou školu a získat grant na tvé náklady. http://www.czechcentres.cz/o-nas/kariera/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Stáž, Výjezd do zahraničí",1,1,,,,
428,simple,,"Česká centra",1,0,visible,,"České centrum v Praze má za úkol propagovat nejen kulturu ČR. Průběžně hledají stážisty do různých oblasti od diplomacie až po vzdělávání a inovace. http://www.czechcentres.cz/o-nas/kariera/staze2/staz-ucc/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Praha,1,1,"Pro koho","student VŠ",1,1,"Typ aktivity",Stáž,1,1,,,,
429,simple,,"Letní akademie Hejbej",1,0,visible,,"Šestidenní zážitkově-vzdělávací akce, která vám umožní zažít si dilemata spojená s držením moci, dostane vás do zákulisí tvorby agendy v médiích nebo vám ukáže, jak vznikají a jakým způsobem je možné regulovat konflikty mezi lidmi, skupinami či státy. http://www.hejbej.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Moravskoslezský kraj",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
430,simple,,"Velvyslanectví ČR v Londýně",1,0,visible,,"Stáže na konzulárním úseku je možno uskutečnit kdykoliv během roku, maximální délka stáže je 6 měsíců, minimální by měla být slespoň 1 - 2 měsíce.\n\nhttps://www.mzv.cz/london/cz/konzularni_a_vizove_informace/studijni_staze_na_konzularnim_a_vizovem/index.html",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Stáž, Výjezd do zahraničí",1,1,,,,
431,simple,,"Juniorská univerzita Univerzity Karlovy",1,0,visible,,"Univerzita Karlova nabízí možnost vyzkoušet si, jaké je to být jejím studentem. Vybrat si můžeš ze dvou programů (humanitně-společenském a přirodovědno-lékařském). https://juniorskauniverzita.cuni.cz/JU-15.html",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Praha,1,1,"Pro koho","student SŠ",1,1,"Typ aktivity","Studium v ČR",1,1,,,,
432,simple,,"Studuj MjUNI",1,0,visible,,"Masarykova univerzita v Brně nabízí Juniorskou univerzitu, díky které si můžeš vyzkoušet studium na vysokoškolské akademické půdě. Výuka probíhá v sobotu jednou měsíčně. Zapis je stanoven na srpen.\n\nhttps://mjuni.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Jihomoravský kraj",1,1,"Pro koho","student SŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
433,simple,,"Přípravné kurzy na 1. lékařskou fakultu",1,0,visible,,"Přípravné kurzy pro všechny zájemce o studium. Přihlášku lze podávat od srpna. Je možné si vybrat s intenzivního kurzu probíhajícího během týdne nebo jednu v sobotu v měsíci, což je vhodné pro mimopražské zájemce.\n\nhttps://www.lf1.cuni.cz/pripravne-kurzy-1-lf-20192020",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Praha,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Studium v ČR",1,1,,,,
434,simple,,"Evropské centrum mládeže Břeclav",1,0,visible,,"EYCB vysílá zájemce na výměny mládeže a tréninkové kurzy do zahraničí. http://eycb.eu/cz/stranky/96-chystane-projekty",,,taxable,,1,,,0,0,,,,,1,,,,"Databáze aktivit",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
435,simple,,"Brno Connected",1,0,visible,,"Brno Connected vysílá na mezinárodní projekty - výměna mládeže a tréninkové kurzy a také působí jako vysílají organizace pro projekty Evropského sboru solidarity. https://brnoconnected.cz/o-nas/nase-aktivity/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity","Výjezd do zahraničí",1,1,,,,
436,simple,,Diakonie,1,0,visible,,"Velkou oblastí, které se v Diakonii věnují, je dobrovolná práce při odstraňování škod při povodních. Velmi si cení také lidí, kteří pravidelně návštěvují klienty v našich zařízeních - povídají si se seniory, asistují lidem s postižením nebo doučují děti. Vítají také pomoc při organizaci akcí nebo i různé manuální práce.\n\nhttps://www.diakonie.cz/pomahejte-s-nami/dobrovolnictvi-a-prace/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity",Dobrovolnictví,1,1,,,,
437,simple,,"Brno Connected",1,0,visible,,"V Brně a okolí se zapojujují zájemce o dobrovolnictví do aktivit, které propagují evropské mobility, jako například Jarmark neziskovek, návštěvy ve školách, atd. Jednou ročně organizujeme setkání „Get Connected“ pro účastníky i zájemce o účast na projektech a občas v naší nabídce najdete seberozvojové workshopy.\n\nhttps://brnoconnected.cz/o-nas/nase-aktivity/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"Jihomoravský kraj",1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity",Dobrovolnictví,1,1,,,,
438,simple,,"Velvyslanectví ČR v Madridu",1,0,visible,,"Stáže jsou realizovány na politicko-ekonomickém úseku Velvyslanectví ČR v Madridu. Stážisté se tak mají možnost podílet na zpracování politicko-ekonomického zpravodajství, účastnit se jednání se španělskými partnery a odborných seminářů a konferencí, zapojit se do příprav jednání a pracovních cest velvyslance a diplomatických pracovníků, spolupracovat na realizaci projektů ekonomické diplomacie a kulturních akcí, jakož i na prezentaci aktivit ambasády na webu a sociálních sítích. https://www.mzv.cz/madrid/cz/o_velvyslanectvi/velvyslanectvi_cr_v_madridu_hleda.html?fbclid=IwAR3hBK-SQhSsjI1hdMPtEwJQIyr0GOSNP2cSHi8pqrFSK-yBwOeV2A5jjcc",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Zahraničí,1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Výjezd do zahraničí",1,1,,,,
439,simple,,"Yoda mentorship",1,0,visible,,"Jsi aktivní středoškolák a chceš se posunout ve svém rozvoji? Právě proto tebe tu pak je tento program, kdy budeš moci vybírat ze zajímavých mentorů, kteří se povedou dál ke tvým cílům. http://yodamentorship.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
440,simple,,"Yoda mentorship",1,0,visible,,"Studuješ na vysoké škole nebo jsi čerstvý absolvent a mladý profesionál? Láká tě role mentora, kdy budeš pomáhat aktivnímu středoškolákovi v jeho rozvoji?\n\nhttp://yodamentorship.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student VŠ",1,1,"Typ aktivity","Dobrovolnictví, Osobní rozvoj",1,1,,,,
441,simple,,INEX-SDA,1,0,visible,,"Do Inex-sda hledají několikrát do roka stážisty do několika oblasti. Zajímá tě spíše oblast dobrovolnictví, vzdělávání nebo PR?\n\nStáže se pravidelně vypisují na stránkách Inexu.\n\nhttps://www.inexsda.cz/novinky/aktuality/staze-v-inexu-na-leto-2019/?fbclid=IwAR1tnQpuQ41mo0yP2B1GDROiTR95addWljnq-i5cN-Vp7UxqUiu6jRLOug8",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,Praha,1,1,"Pro koho","student SŠ, student VŠ",1,1,"Typ aktivity",Stáž,1,1,,,,
442,simple,,learn2code,1,0,visible,,"Online kurzy o programování, marketingu, grafice a designu.\n\nhttps://www.learn2code.cz/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ, student ZŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
443,simple,,"Khan Academy",1,0,visible,,"Online vzdělávání na <a href=""https://cs.khanacademy.org/"" target=""_blank"" rel=""noopener noreferrer"">Khan Academy</a> - úlohy a videa na různou tématiku od matematiky po humanitní vědy.",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ, student ZŠ",1,1,"Typ aktivity","Kurz, Osobní rozvoj",1,1,,,,
444,simple,,TED,1,0,visible,,"Vzdělávej se skrze TED videa, která najdeš na rozličná témata a také v různých jazycích. https://www.ted.com/#/",,,taxable,,1,,,0,0,,,,,0,,,,"Databáze aktivit",,,http://www.budaktivni.cz/wp-content/uploads/2020/11/BudAktivniLogoClaim-resize-1.png,,,,,,,,,0,Místo,"celá ČR/online",1,1,"Pro koho","student SŠ, student VŠ, student ZŠ",1,1,"Typ aktivity","Osobní rozvoj",1,1,,,,
